# t x1 y1 x2 y2 error_x error_y
129.8400000000 10.4116590916 11.3420968498 10.4116515473 11.3419948654 0.0000075443 0.0001019843
129.8500000000 10.3981182402 11.2607676642 10.3981117692 11.2606664532 0.0000064710 0.0001012110
129.8600000000 10.3854371521 11.1799117251 10.3854317420 11.1798112915 0.0000054101 0.0001004336
129.8700000000 10.3736077863 11.0995343422 10.3736034250 11.0994346896 0.0000043613 0.0000996525
129.8800000000 10.3626222807 11.0196405538 10.3626189565 11.0195416857 0.0000033242 0.0000988681
129.8900000000 10.3524729508 10.9402351335 10.3524706521 10.9401370529 0.0000022987 0.0000980806
129.9000000000 10.3431522865 10.8613225971 10.3431510020 10.8612253067 0.0000012845 0.0000972904
129.9100000000 10.3346529507 10.7829072092 10.3346526695 10.7828107114 0.0000002812 0.0000964978
129.9200000000 10.3269677769 10.7049929901 10.3269684881 10.7048972870 0.0000007112 0.0000957030
129.9300000000 10.3200897667 10.6275837221 10.3200914597 10.6274888157 0.0000016931 0.0000949064
129.9400000000 10.3140120879 10.5506829562 10.3140147526 10.5505888479 0.0000026646 0.0000941083
129.9500000000 10.3087280723 10.4742940183 10.3087316985 10.4742007095 0.0000036261 0.0000933088
129.9600000000 10.3042312133 10.3984200153 10.3042357911 10.3983275070 0.0000045778 0.0000925084
129.9700000000 10.3005151636 10.3230638414 10.3005206835 10.3229721343 0.0000055199 0.0000917071
129.9800000000 10.2975737335 10.2482281837 10.2975801860 10.2481372784 0.0000064525 0.0000909053
129.9900000000 10.2954008880 10.1739155289 10.2954082640 10.1738254257 0.0000073760 0.0000901032
130.0000000000 10.2939907452 10.1001281680 10.2939990358 10.1000388670 0.0000082906 0.0000893010
130.0100000000 10.2933375738 10.0268682029 10.2933467702 10.0267797040 0.0000091964 0.0000884989
130.0200000000 10.2934357910 9.9541375514 10.2934458847 9.9540498542 0.0000100937 0.0000876972
130.0300000000 10.2942799602 9.8819379529 10.2942909428 9.8818510569 0.0000109826 0.0000868960
130.0400000000 10.2958647892 9.8102709734 10.2958766526 9.8101848779 0.0000118634 0.0000860956
130.0500000000 10.2981851276 9.7391380114 10.2981978639 9.7390527154 0.0000127363 0.0000852961
130.0600000000 10.3012359650 9.6685403024 10.3012495664 9.6684558047 0.0000136015 0.0000844977
130.0700000000 10.3050124288 9.5984789240 10.3050268879 9.5983952234 0.0000144590 0.0000837006
130.0800000000 10.3095097822 9.5289548012 10.3095250915 9.5288718962 0.0000153093 0.0000829050
130.0900000000 10.3147234219 9.4599687109 10.3147395743 9.4598866000 0.0000161523 0.0000821109
130.1000000000 10.3206488763 9.3915212868 10.3206658647 9.3914399681 0.0000169884 0.0000813187
130.1100000000 10.3272818032 9.3236130237 10.3272996208 9.3235324954 0.0000178176 0.0000805284
130.1200000000 10.3346179881 9.2562442826 10.3346366283 9.2561645425 0.0000186402 0.0000797401
130.1300000000 10.3426533420 9.1894152944 10.3426727983 9.1893363403 0.0000194563 0.0000789540
130.1400000000 10.3513838993 9.1231261647 10.3514041654 9.1230479944 0.0000202661 0.0000781703
130.1500000000 10.3608058164 9.0573768782 10.3608268861 9.0572994892 0.0000210697 0.0000773891
130.1600000000 10.3709153690 8.9921673023 10.3709372363 8.9920906919 0.0000218673 0.0000766104
130.1700000000 10.3817089508 8.9274971914 10.3817316099 8.9274213570 0.0000226591 0.0000758344
130.1800000000 10.3931830713 8.8633661910 10.3932065166 8.8632911298 0.0000234453 0.0000750612
130.1900000000 10.4053343541 8.7997738414 10.4053585799 8.7996995505 0.0000242258 0.0000742910
130.2000000000 10.4181595349 8.7367195815 10.4181845360 8.7366460578 0.0000250011 0.0000735237
130.2100000000 10.4316554599 8.6742027526 10.4316812309 8.6741299930 0.0000257710 0.0000727596
130.2200000000 10.4458190836 8.6122226017 10.4458456195 8.6121506030 0.0000265359 0.0000719986
130.2300000000 10.4606474677 8.5507782854 10.4606747636 8.5507070445 0.0000272958 0.0000712410
130.2400000000 10.4761377787 8.4898688733 10.4761658296 8.4897983867 0.0000280509 0.0000704867
130.2500000000 10.4922872863 8.4294933511 10.4923160876 8.4294236153 0.0000288013 0.0000697358
130.2600000000 10.5090933619 8.3696506239 10.5091229091 8.3695816354 0.0000295472 0.0000689885
130.2700000000 10.5265534770 8.3103395199 10.5265837656 8.3102712751 0.0000302887 0.0000682448
130.2800000000 10.5446652011 8.2515587927 10.5446962269 8.2514912880 0.0000310258 0.0000675047
130.2900000000 10.5634262003 8.1933071252 10.5634579591 8.1932403569 0.0000317588 0.0000667684
130.3000000000 10.5828342359 8.1355831321 10.5828667236 8.1355170963 0.0000324877 0.0000660358
130.3100000000 10.6028871623 8.0783853627 10.6029203750 8.0783200557 0.0000332127 0.0000653071
130.3200000000 10.6235829260 8.0217123042 10.6236168598 8.0216477220 0.0000339338 0.0000645822
130.3300000000 10.6449195634 7.9655623840 10.6449542147 7.9654985227 0.0000346513 0.0000638613
130.3400000000 10.6668951999 7.9099339727 10.6669305651 7.9098708284 0.0000353652 0.0000631443
130.3500000000 10.6895080478 7.8548253867 10.6895441234 7.8547629553 0.0000360755 0.0000624314
130.3600000000 10.7127564054 7.8002348907 10.7127931879 7.8001731681 0.0000367826 0.0000617225
130.3700000000 10.7366386548 7.7461606999 10.7366761411 7.7460996822 0.0000374863 0.0000610177
130.3800000000 10.7611532611 7.6926009833 10.7611914480 7.6925406662 0.0000381868 0.0000603171
130.3900000000 10.7862987707 7.6395538650 10.7863376551 7.6394942444 0.0000388843 0.0000596206
130.4000000000 10.8120738097 7.5870174274 10.8121133886 7.5869584991 0.0000395789 0.0000589283
130.4100000000 10.8384770828 7.5349897130 10.8385173533 7.5349314728 0.0000402705 0.0000582402
130.4200000000 10.8655073716 7.4834687267 10.8655483309 7.4834111704 0.0000409594 0.0000575563
130.4300000000 10.8931635335 7.4324524380 10.8932051790 7.4323955613 0.0000416455 0.0000568767
130.4400000000 10.9214445003 7.3819387832 10.9214868294 7.3818825818 0.0000423291 0.0000562013
130.4500000000 10.9503492767 7.3319256670 10.9503922868 7.3318701368 0.0000430101 0.0000555302
130.4600000000 10.9798769389 7.2824109652 10.9799206277 7.2823561017 0.0000436888 0.0000548635
130.4700000000 11.0100266338 7.2333925259 11.0100709989 7.2333383249 0.0000443650 0.0000542010
130.4800000000 11.0407975772 7.1848681720 11.0408426163 7.1848146292 0.0000450390 0.0000535428
130.4900000000 11.0721890526 7.1368357025 11.0722347634 7.1367828136 0.0000457109 0.0000528889
130.5000000000 11.1042004100 7.0892928949 11.1042467906 7.0892406555 0.0000463806 0.0000522394
130.5100000000 11.1368310648 7.0422375063 11.1368781132 7.0421859121 0.0000470483 0.0000515942
130.5200000000 11.1700804965 6.9956672756 11.1701282105 6.9956163223 0.0000477140 0.0000509533
130.5300000000 11.2039482470 6.9495799250 11.2039966249 6.9495296083 0.0000483779 0.0000503167
130.5400000000 11.2384339202 6.9039731616 11.2384829601 6.9039234771 0.0000490400 0.0000496845
130.5500000000 11.2735371801 6.8588446788 11.2735868803 6.8587956223 0.0000497003 0.0000490565
130.5600000000 11.3092577500 6.8141921583 11.3093081089 6.8141437254 0.0000503589 0.0000484329
130.5700000000 11.3455954111 6.7700132710 11.3456464270 6.7699654574 0.0000510159 0.0000478136
130.5800000000 11.3825500016 6.7263056789 11.3826016730 6.7262584804 0.0000516714 0.0000471985
130.5900000000 11.4201214151 6.6830670365 11.4201737405 6.6830204487 0.0000523254 0.0000465877
130.6000000000 11.4583095999 6.6402949918 11.4583625779 6.6402490106 0.0000529780 0.0000459812
130.6100000000 11.4971145577 6.5979871883 11.4971681868 6.5979418093 0.0000536292 0.0000453789
130.6200000000 11.5365363421 6.5561412654 11.5365906212 6.5560964845 0.0000542791 0.0000447809
130.6300000000 11.5765750582 6.5147548607 11.5766299859 6.5147106736 0.0000549277 0.0000441871
130.6400000000 11.6172308608 6.4738256104 11.6172864360 6.4737820130 0.0000555752 0.0000435975
130.6500000000 11.6585039536 6.4333511511 11.6585601751 6.4333081391 0.0000562215 0.0000430120
130.6600000000 11.7003945881 6.3933291206 11.7004514548 6.3932866899 0.0000568667 0.0000424307
130.6700000000 11.7429030623 6.3537571592 11.7429605732 6.3537153056 0.0000575109 0.0000418536
130.6800000000 11.7860297200 6.3146329109 11.7860878741 6.3145916304 0.0000581541 0.0000412805
130.6900000000 11.8297749492 6.2759540245 11.8298337455 6.2759133129 0.0000587963 0.0000407115
130.7000000000 11.8741391813 6.2377181543 11.8741986190 6.2376780076 0.0000594376 0.0000401466
130.7100000000 11.9191228900 6.1999229617 11.9191829681 6.1998833759 0.0000600781 0.0000395858
130.7200000000 11.9647265902 6.1625661158 11.9647873080 6.1625270869 0.0000607178 0.0000390289
130.7300000000 12.0109508368 6.1256452948 12.0110121934 6.1256068187 0.0000613566 0.0000384760
130.7400000000 12.0577962237 6.0891581862 12.0578582185 6.0891202591 0.0000619948 0.0000379271
130.7500000000 12.1052633829 6.0531024889 12.1053260151 6.0530651068 0.0000626322 0.0000373821
130.7600000000 12.1533529831 6.0174759128 12.1534162521 6.0174390719 0.0000632690 0.0000368410
130.7700000000 12.2020657288 5.9822761810 12.2021296339 5.9822398773 0.0000639051 0.0000363037
130.7800000000 12.2514023593 5.9475010296 12.2514669000 5.9474652594 0.0000645406 0.0000357703
130.7900000000 12.3013636474 5.9131482092 12.3014288230 5.9131129686 0.0000651756 0.0000352406
130.8000000000 12.3519503983 5.8792154856 12.3520162084 5.8791807709 0.0000658101 0.0000347147
130.8100000000 12.4031634491 5.8457006404 12.4032298930 5.8456664478 0.0000664440 0.0000341926
130.8200000000 12.4550036667 5.8126014720 12.4550707442 5.8125677979 0.0000670774 0.0000336741
130.8300000000 12.5074719478 5.7799157965 12.5075396582 5.7798826372 0.0000677104 0.0000331593
130.8400000000 12.5605692168 5.7476414482 12.5606375598 5.7476088002 0.0000683430 0.0000326480
130.8500000000 12.6142964256 5.7157762805 12.6143654007 5.7157441401 0.0000689751 0.0000321404
130.8600000000 12.6686545518 5.6843181666 12.6687241587 5.6842865302 0.0000696069 0.0000316363
130.8700000000 12.7236445980 5.6532650001 12.7237148363 5.6532338644 0.0000702383 0.0000311357
130.8800000000 12.7792675906 5.6226146960 12.7793384600 5.6225840574 0.0000708694 0.0000306386
130.8900000000 12.8355245785 5.5923651912 12.8355960786 5.5923350463 0.0000715001 0.0000301449
130.9000000000 12.8924166322 5.5625144451 12.8924887628 5.5624847905 0.0000721305 0.0000296546
130.9100000000 12.9499448427 5.5330604403 12.9500176033 5.5330312728 0.0000727607 0.0000291676
130.9200000000 13.0081103199 5.5040011836 13.0081837104 5.5039724997 0.0000733905 0.0000286839
130.9300000000 13.0669141922 5.4753347059 13.0669882123 5.4753065025 0.0000740201 0.0000282034
130.9400000000 13.1263576046 5.4470590637 13.1264322540 5.4470313375 0.0000746494 0.0000277262
130.9500000000 13.1864417181 5.4191723391 13.1865169965 5.4191450869 0.0000752784 0.0000272522
130.9600000000 13.2471677080 5.3916726406 13.2472436152 5.3916458593 0.0000759072 0.0000267813
130.9700000000 13.3085367631 5.3645581037 13.3086132989 5.3645317903 0.0000765358 0.0000263134
130.9800000000 13.3705500845 5.3378268917 13.3706272486 5.3378010430 0.0000771641 0.0000258486
130.9900000000 13.4332088841 5.3114771957 13.4332866762 5.3114518089 0.0000777922 0.0000253868
131.0000000000 13.4965143834 5.2855072359 13.4965928034 5.2854823079 0.0000784200 0.0000249280
131.0100000000 13.5604678126 5.2599152618 13.5605468602 5.2598907897 0.0000790476 0.0000244721
131.0200000000 13.6250704090 5.2346995525 13.6251500840 5.2346755335 0.0000796750 0.0000240190
131.0300000000 13.6903234157 5.2098584179 13.6904037179 5.2098348491 0.0000803021 0.0000235687
131.0400000000 13.7562280808 5.1853901986 13.7563090098 5.1853670773 0.0000809290 0.0000231212
131.0500000000 13.8227856552 5.1612932669 13.8228672109 5.1612705905 0.0000815557 0.0000226764
131.0600000000 13.8899973923 5.1375660272 13.8900795744 5.1375437929 0.0000821821 0.0000222343
131.0700000000 13.9578645457 5.1142069164 13.9579473539 5.1141851216 0.0000828082 0.0000217949
131.0800000000 14.0263883686 5.0912144046 14.0264718027 5.0911930467 0.0000834341 0.0000213580
131.0900000000 14.0955701120 5.0685869956 14.0956541716 5.0685660720 0.0000840596 0.0000209236
131.1000000000 14.1654110233 5.0463232273 14.1654957082 5.0463027356 0.0000846849 0.0000204917
131.1100000000 14.2359123450 5.0244216724 14.2359976548 5.0244016101 0.0000853098 0.0000200622
131.1200000000 14.3070753133 5.0028809387 14.3071612477 5.0028613036 0.0000859344 0.0000196351
131.1300000000 14.3789011564 4.9816996700 14.3789877150 4.9816804596 0.0000865586 0.0000192104
131.1400000000 14.4513910933 4.9608765462 14.4514782757 4.9608577583 0.0000871825 0.0000187879
131.1500000000 14.5245463319 4.9404102840 14.5246341378 4.9403919163 0.0000878059 0.0000183677
131.1600000000 14.5983680679 4.9202996374 14.5984564968 4.9202816878 0.0000884289 0.0000179496
131.1700000000 14.6728574828 4.9005433982 14.6729465343 4.9005258646 0.0000890515 0.0000175337
131.1800000000 14.7480157428 4.8811403967 14.7481054163 4.8811232769 0.0000896736 0.0000171198
131.1900000000 14.8238439964 4.8620895019 14.8239342916 4.8620727939 0.0000902952 0.0000167080
131.2000000000 14.9003433737 4.8433896221 14.9004342899 4.8433733240 0.0000909162 0.0000162981
131.2100000000 14.9775149841 4.8250397058 14.9776065207 4.8250238156 0.0000915367 0.0000158902
131.2200000000 15.0553599144 4.8070387415 15.0554520709 4.8070232574 0.0000921565 0.0000154841
131.2300000000 15.1338792279 4.7893857590 15.1339720036 4.7893706792 0.0000927757 0.0000150799
131.2400000000 15.2130739617 4.7720798295 15.2131673559 4.7720651521 0.0000933942 0.0000146774
131.2500000000 15.2929451255 4.7551200660 15.2930391375 4.7551057894 0.0000940120 0.0000142766
131.2600000000 15.3734936994 4.7385056243 15.3735883284 4.7384917469 0.0000946290 0.0000138774
131.2700000000 15.4547206323 4.7222357031 15.4548158774 4.7222222232 0.0000952452 0.0000134799
131.2800000000 15.5366268396 4.7063095449 15.5367227001 4.7062964609 0.0000958605 0.0000130839
131.2900000000 15.6192132019 4.6907264361 15.6193096768 4.6907137467 0.0000964749 0.0000126894
131.3000000000 15.7024805622 4.6754857081 15.7025776506 4.6754734118 0.0000970884 0.0000122963
131.3100000000 15.7864297246 4.6605867375 15.7865274254 4.6605748329 0.0000977008 0.0000119046
131.3200000000 15.8710614515 4.6460289468 15.8711597637 4.6460174326 0.0000983121 0.0000115142
131.3300000000 15.9563764624 4.6318118048 15.9564753847 4.6318006796 0.0000989224 0.0000111251
131.3400000000 16.0423754307 4.6179348273 16.0424749621 4.6179240901 0.0000995314 0.0000107372
131.3500000000 16.1290589825 4.6043975780 16.1291591217 4.6043872276 0.0001001392 0.0000103504
131.3600000000 16.2164276937 4.5911996685 16.2165284393 4.5911897037 0.0001007456 0.0000099648
131.3700000000 16.3044820878 4.5783407592 16.3045834385 4.5783311791 0.0001013506 0.0000095801
131.3800000000 16.3932226340 4.5658205601 16.3933245882 4.5658113636 0.0001019542 0.0000091965
131.3900000000 16.4826497442 4.5536388310 16.4827523005 4.5536300173 0.0001025563 0.0000088137
131.4000000000 16.5727637710 4.5417953826 16.5728669278 4.5417869508 0.0001031568 0.0000084318
131.4100000000 16.6635650051 4.5302900766 16.6636687607 4.5302820259 0.0001037556 0.0000080507
131.4200000000 16.7550536729 4.5191228270 16.7551580255 4.5191151567 0.0001043526 0.0000076703
131.4300000000 16.8472299336 4.5082936001 16.8473348813 4.5082863095 0.0001049477 0.0000072906
131.4400000000 16.9400938767 4.4978024156 16.9401994177 4.4977955040 0.0001055410 0.0000069115
131.4500000000 17.0336455197 4.4876493471 17.0337516520 4.4876428141 0.0001061322 0.0000065330
131.4600000000 17.1278848048 4.4778345229 17.1279915262 4.4778283679 0.0001067213 0.0000061550
131.4700000000 17.2228115963 4.4683581266 17.2229189046 4.4683523492 0.0001073082 0.0000057773
131.4800000000 17.3184256779 4.4592203978 17.3185335707 4.4592149977 0.0001078929 0.0000054001
131.4900000000 17.4147267494 4.4504216332 17.4148352245 4.4504166100 0.0001084751 0.0000050231
131.5000000000 17.5117144244 4.4419621865 17.5118234792 4.4419575401 0.0001090548 0.0000046464
131.5100000000 17.6093882264 4.4338424701 17.6094978583 4.4338382002 0.0001096319 0.0000042698
131.5200000000 17.7077475863 4.4260629552 17.7078577926 4.4260590618 0.0001102064 0.0000038934
131.5300000000 17.8067918391 4.4186241730 17.8069026170 4.4186206560 0.0001107779 0.0000035170
131.5400000000 17.9065202205 4.4115267152 17.9066315671 4.4115235747 0.0001113466 0.0000031405
131.5500000000 18.0069318638 4.4047712350 18.0070437760 4.4047684710 0.0001119122 0.0000027640
131.5600000000 18.1080257965 4.3983584476 18.1081382711 4.3983560603 0.0001124746 0.0000023873
131.5700000000 18.2098009366 4.3922891316 18.2099139703 4.3922871212 0.0001130338 0.0000020104
131.5800000000 18.3122560894 4.3865641293 18.3123696788 4.3865624962 0.0001135895 0.0000016331
131.5900000000 18.4153899438 4.3811843479 18.4155040854 4.3811830923 0.0001141416 0.0000012556
131.6000000000 18.5192010686 4.3761507602 18.5193157586 4.3761498827 0.0001146901 0.0000008775
131.6100000000 18.6236879088 4.3714644056 18.6238031435 4.3714639067 0.0001152347 0.0000004990
131.6200000000 18.7288487819 4.3671263910 18.7289645572 4.3671262712 0.0001157753 0.0000001198
131.6300000000 18.8346818736 4.3631378917 18.8347981855 4.3631381517 0.0001163119 0.0000002599
131.6400000000 18.9411852345 4.3595001523 18.9413020786 4.3595007928 0.0001168441 0.0000006404
131.6500000000 19.0483567753 4.3562144878 19.0484741473 4.3562155095 0.0001173720 0.0000010217
131.6600000000 19.1561942632 4.3532822844 19.1563121585 4.3532836883 0.0001178953 0.0000014039
131.6700000000 19.2646953175 4.3507050007 19.2648137313 4.3507067877 0.0001184138 0.0000017870
131.6800000000 19.3738574053 4.3484841685 19.3739763328 4.3484863397 0.0001189274 0.0000021712
131.6900000000 19.4836778371 4.3466213940 19.4837972731 4.3466239504 0.0001194360 0.0000025564
131.7000000000 19.5941537622 4.3451183588 19.5942737015 4.3451213017 0.0001199393 0.0000029428
131.7100000000 19.7052821643 4.3439768209 19.7054026015 4.3439801514 0.0001204372 0.0000033305
131.7200000000 19.8170598569 4.3431986159 19.8171807864 4.3432023354 0.0001209295 0.0000037195
131.7300000000 19.9294834783 4.3427856579 19.9296048943 4.3427897678 0.0001214160 0.0000041099
131.7400000000 20.0425494868 4.3427399409 20.0426713834 4.3427444426 0.0001218966 0.0000045018
131.7500000000 20.1562541561 4.3430635396 20.1563765270 4.3430684349 0.0001223709 0.0000048952
131.7600000000 20.2705935696 4.3437586111 20.2707164085 4.3437639015 0.0001228389 0.0000052903
131.7700000000 20.3855636161 4.3448273954 20.3856869163 4.3448330826 0.0001233003 0.0000056872
131.7800000000 20.5011599836 4.3462722169 20.5012837385 4.3462783027 0.0001237549 0.0000060859
131.7900000000 20.6173781548 4.3480954858 20.6175023573 4.3481019722 0.0001242025 0.0000064864
131.8000000000 20.7342134012 4.3502996990 20.7343380441 4.3503065880 0.0001246429 0.0000068890
131.8100000000 20.8516607778 4.3528874417 20.8517858536 4.3528947353 0.0001250759 0.0000072936
131.8200000000 20.9697151171 4.3558613881 20.9698406182 4.3558690885 0.0001255012 0.0000077004
131.8300000000 21.0883710238 4.3592243032 21.0884969423 4.3592324127 0.0001259185 0.0000081095
131.8400000000 21.2076228685 4.3629790441 21.2077491963 4.3629875649 0.0001263278 0.0000085208
131.8500000000 21.3274647822 4.3671285607 21.3275915108 4.3671374954 0.0001267286 0.0000089346
131.8600000000 21.4478906498 4.3716758979 21.4480177706 4.3716852488 0.0001271208 0.0000093509
131.8700000000 21.5688941041 4.3766241961 21.5690216082 4.3766339659 0.0001275041 0.0000097699
131.8800000000 21.6904685195 4.3819766931 21.6905963978 4.3819868846 0.0001278783 0.0000101915
131.8900000000 21.8126070057 4.3877367254 21.8127352487 4.3877473413 0.0001282430 0.0000106159
131.9000000000 21.9353024011 4.3939077295 21.9354309991 4.3939187727 0.0001285980 0.0000110432
131.9100000000 22.0585472660 4.4004932431 22.0586762091 4.4005047166 0.0001289431 0.0000114735
131.9200000000 22.1823338761 4.4074969068 22.1824631540 4.4075088136 0.0001292779 0.0000119068
131.9300000000 22.3066542157 4.4149224655 22.3067838178 4.4149348089 0.0001296022 0.0000123434
131.9400000000 22.4314999705 4.4227737697 22.4316298861 4.4227865528 0.0001299156 0.0000127832
131.9500000000 22.5568625207 4.4310547769 22.5569927386 4.4310680033 0.0001302179 0.0000132263
131.9600000000 22.6827329339 4.4397695534 22.6828634426 4.4397832263 0.0001305087 0.0000136730
131.9700000000 22.8091019575 4.4489222751 22.8092327453 4.4489363983 0.0001307878 0.0000141232
131.9800000000 22.9359600117 4.4585172298 22.9360910665 4.4585318069 0.0001310548 0.0000145771
131.9900000000 23.0632971815 4.4685588180 23.0634284909 4.4685738527 0.0001313094 0.0000150347
132.0000000000 23.1911032097 4.4790515545 23.1912347609 4.4790670508 0.0001315512 0.0000154963
132.0100000000 23.3193674885 4.4900000702 23.3194992684 4.4900160320 0.0001317800 0.0000159618
132.0200000000 23.4480790522 4.5014091133 23.4482110475 4.5014255447 0.0001319953 0.0000164314
132.0300000000 23.5772265690 4.5132835507 23.5773587658 4.5133004559 0.0001321969 0.0000169052
132.0400000000 23.7067983329 4.5256283696 23.7069307172 4.5256457529 0.0001323843 0.0000173833
132.0500000000 23.8367822559 4.5384486790 23.8369148131 4.5384665448 0.0001325572 0.0000178658
132.0600000000 23.9671658593 4.5517497112 23.9672985745 4.5517680641 0.0001327153 0.0000183528
132.0700000000 24.0979362654 4.5655368230 24.0980691235 4.5655556675 0.0001328580 0.0000188445
132.0800000000 24.2290801897 4.5798154973 24.2292131749 4.5798348381 0.0001329852 0.0000193409
132.0900000000 24.3605839313 4.5945913444 24.3607170276 4.5946111865 0.0001330963 0.0000198421
132.1000000000 24.4924333653 4.6098701036 24.4925665563 4.6098904519 0.0001331910 0.0000203483
132.1100000000 24.6246139333 4.6256576445 24.6247472022 4.6256785040 0.0001332689 0.0000208596
132.1200000000 24.7571106352 4.6419599681 24.7572439647 4.6419813441 0.0001333295 0.0000213760
132.1300000000 24.8899080200 4.6587832085 24.8900413924 4.6588051063 0.0001333724 0.0000218978
132.1400000000 25.0229901768 4.6761336340 25.0231235741 4.6761560589 0.0001333973 0.0000224249
132.1500000000 25.1563407261 4.6940176482 25.1564741297 4.6940406058 0.0001334036 0.0000229576
132.1600000000 25.2899428104 4.7124417915 25.2900762013 4.7124652874 0.0001333909 0.0000234959
132.1700000000 25.4237790853 4.7314127422 25.4239124442 4.7314367822 0.0001333588 0.0000240400
132.1800000000 25.5578317103 4.7509373175 25.5579650172 4.7509619074 0.0001333069 0.0000245899
132.1900000000 25.6920823395 4.7710224745 25.6922155741 4.7710476203 0.0001332346 0.0000251458
132.2000000000 25.8265121123 4.7916753115 25.8266452538 4.7917010193 0.0001331415 0.0000257079
132.2100000000 25.9611016443 4.8129030687 25.9612346714 4.8129293448 0.0001330272 0.0000262761
132.2200000000 26.0958310177 4.8347131293 26.0959639087 4.8347399799 0.0001328910 0.0000268507
132.2300000000 26.2306797724 4.8571130199 26.2308125051 4.8571404516 0.0001327327 0.0000274317
132.2400000000 26.3656268965 4.8801104116 26.3657594480 4.8801384309 0.0001325516 0.0000280193
132.2500000000 26.5006508168 4.9037131206 26.5007831640 4.9037417342 0.0001323472 0.0000286135
132.2600000000 26.6357293898 4.9279291085 26.6358615089 4.9279583231 0.0001321191 0.0000292146
132.2700000000 26.7708398924 4.9527664828 26.7709717591 4.9527963053 0.0001318667 0.0000298225
132.2800000000 26.9059590128 4.9782334973 26.9060906023 4.9782639348 0.0001315895 0.0000304375
132.2900000000 27.0410628409 5.0043385525 27.0411941280 5.0043696121 0.0001312871 0.0000310596
132.3000000000 27.1761268600 5.0310901951 27.1762578187 5.0311218841 0.0001309587 0.0000316890
132.3100000000 27.3111259371 5.0584971186 27.3112565412 5.0585294443 0.0001306040 0.0000323257
132.3200000000 27.4460343147 5.0865681626 27.4461645371 5.0866011325 0.0001302224 0.0000329699
132.3300000000 27.5808256014 5.1153123127 27.5809554147 5.1153459343 0.0001298133 0.0000336216
132.3400000000 27.7154727639 5.1447386999 27.7156021401 5.1447729809 0.0001293762 0.0000342811
132.3500000000 27.8499481182 5.1748565999 27.8500770286 5.1748915481 0.0001289104 0.0000349483
132.3600000000 27.9842233213 5.2056754323 27.9843517369 5.2057110556 0.0001284155 0.0000356234
132.3700000000 28.1182693635 5.2372047594 28.1183972544 5.2372410658 0.0001278909 0.0000363064
132.3800000000 28.2520565601 5.2694542851 28.2521838962 5.2694912827 0.0001273361 0.0000369976
132.3900000000 28.3855545443 5.3024338531 28.3856812945 5.3024715500 0.0001267503 0.0000376969
132.4000000000 28.5187322592 5.3361534454 28.5188583923 5.3361918499 0.0001261331 0.0000384045
132.4100000000 28.6515579515 5.3706231805 28.6516834353 5.3706623010 0.0001254839 0.0000391205
132.4200000000 28.7839991643 5.4058533106 28.7841239663 5.4058931555 0.0001248020 0.0000398449
132.4300000000 28.9160227307 5.4418542197 28.9161468177 5.4418947975 0.0001240870 0.0000405778
132.4400000000 29.0475947682 5.4786364205 29.0477181064 5.4786777398 0.0001233382 0.0000413193
132.4500000000 29.1786806727 5.5162105511 29.1788032277 5.5162526206 0.0001225550 0.0000420696
132.4600000000 29.3092451134 5.5545873721 29.3093668501 5.5546302006 0.0001217368 0.0000428285
132.4700000000 29.4392520281 5.5937777626 29.4393729112 5.5938213589 0.0001208831 0.0000435963
132.4800000000 29.5686646193 5.6337927160 29.5687846125 5.6338370889 0.0001199932 0.0000443729
132.4900000000 29.6974453499 5.6746433355 29.6975644166 5.6746884940 0.0001190666 0.0000451585
132.5000000000 29.8255559409 5.7163408297 29.8256740436 5.7163867827 0.0001181027 0.0000459530
132.5100000000 29.9529573681 5.7588965069 29.9530744690 5.7589432634 0.0001171009 0.0000467565
132.5200000000 30.0796098608 5.8023217696 30.0797259213 5.8023693386 0.0001160606 0.0000475691
132.5300000000 30.2054729002 5.8466281083 30.2055878815 5.8466764990 0.0001149812 0.0000483907
132.5400000000 30.3305052196 5.8918270953 30.3306190818 5.8918763168 0.0001138622 0.0000492215
132.5500000000 30.4546648040 5.9379303773 30.4547775070 5.9379804386 0.0001127030 0.0000500613
132.5600000000 30.5779088917 5.9849496679 30.5780203947 5.9850005782 0.0001115030 0.0000509103
132.5700000000 30.7001939760 6.0328967399 30.7003042377 6.0329485082 0.0001102617 0.0000517683
132.5800000000 30.8214758083 6.0817834162 30.8215847869 6.0818360516 0.0001089785 0.0000526354
132.5900000000 30.9417094021 6.1316215614 30.9418170551 6.1316750730 0.0001076530 0.0000535116
132.6000000000 31.0608490373 6.1824230712 31.0609553218 6.1824774680 0.0001062845 0.0000543968
132.6100000000 31.1788482667 6.2341998631 31.1789531392 6.2342551540 0.0001048725 0.0000552909
132.6200000000 31.2956599225 6.2869638645 31.2957633391 6.2870200585 0.0001034166 0.0000561940
132.6300000000 31.4112361247 6.3407270020 31.4113380409 6.3407841079 0.0001019162 0.0000571059
132.6400000000 31.5255282903 6.3955011887 31.5256286612 6.3955592153 0.0001003709 0.0000580266
132.6500000000 31.6384871442 6.4512983114 31.6385859244 6.4513572673 0.0000987802 0.0000589559
132.6600000000 31.7500627306 6.5081302173 31.7501598743 6.5081901110 0.0000971437 0.0000598938
132.6700000000 31.8602044266 6.5660086992 31.8602998875 6.5660695393 0.0000954610 0.0000608401
132.6800000000 31.9688609567 6.6249454811 31.9689546883 6.6250072757 0.0000937315 0.0000617946
